creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score,engajamentoneural_last_5sec,cognitivedemand_last_5sec,focus_last_5sec,cost_interval,trimester
kv-chip-gratis,120232010688320197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120232010688320197_120232010688320197_facebook_9.jpeg,,38657419,136372.0,"R$ 393.857,02",18/06/2025,21/08/2025,393857.02,0.3527705768458054,2.888107676062535,10.18839410877379,77.66383846973339,77.66383846973339,77.66383846973339,71.62652522736201,71.62652522736201,71.62652522736201,46.775377922508575,46.775377922508575,46.775377922508575,,1.660357263139527,77.66383846973339,,,,High,2025_Q2
chip-gratis,120220420058270197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120220420058270197_120220420058270197_facebook_9.jpeg,,38105579,142961.0,"R$ 391.786,20",12/02/2025,10/04/2025,391786.2,0.3751707853592777,2.740511048467764,10.281596823394285,69.18676645849382,69.18676645849382,69.18676645849382,74.4530130766532,74.4530130766532,74.4530130766532,15.479942042722053,15.479942042722053,15.479942042722053,,4.469446091435609,69.18676645849382,,,,High,2025_Q1
kv-hero,120245555316540197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245555316540197_120245555316540197_facebook_9.jpeg,,37903672,157790.0,"R$ 390.603,31",09/01/2026,10/02/2026,390603.31,0.4162921207211797,2.4754630204702455,10.305157505584155,90.59339002859154,90.59339002859154,90.59339002859154,79.73687637299004,79.73687637299004,79.73687637299004,8.45938179471104,8.45938179471104,8.45938179471104,,10.709221102330693,90.59339002859154,,,,High,2026_Q1
kv-hero,120245555852540197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245555852540197_120245555852540197_facebook_9.jpeg,,37410689,165363.0,"R$ 390.568,41",09/01/2026,10/02/2026,390568.41,0.4420207283538669,2.3618851254512796,10.440021834401392,68.88072261475479,68.88072261475479,68.88072261475479,63.5572844827327,63.5572844827327,63.5572844827327,8.292944320392937,8.292944320392937,8.292944320392937,,8.305942974363425,68.88072261475479,,,,High,2026_Q1
kv-gb-preco-v4,120226028578400197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226028578400197_120226028578400197_facebook_9.jpeg,,37226143,166882.0,"R$ 377.628,14",09/04/2025,19/06/2025,377628.14,0.4482924809051531,2.262845243944823,10.144165083124513,86.76527555122148,86.76527555122148,86.76527555122148,78.88695278325972,78.88695278325972,78.88695278325972,7.837415800787562,7.837415800787562,7.837415800787562,,11.070648509232171,86.76527555122148,,,,High,2025_Q2
facebook,120208207118360197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208207118360197_120208207118360197_facebook_9.jpeg,,36954401,120640.0,"R$ 366.527,25",07/02/2024,03/04/2024,366527.25,0.3264563806622113,3.038190069628647,9.918365338948398,81.39569621504712,81.39569621504712,81.39569621504712,65.06833444773092,65.06833444773092,65.06833444773092,7.880855676890741,7.880855676890741,7.880855676890741,,10.328281541016676,81.39569621504712,,,,High,2024_Q1
facebook,23860422884750196,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_23860422884750196_23860422884750196_facebook_9.jpeg,,36197842,90154.0,"R$ 366.028,06",18/09/2023,06/10/2023,366028.06,0.2490590461166165,4.060031279810103,10.1118751775313,70.72275274592982,70.72275274592982,70.72275274592982,65.97689457086811,65.97689457086811,65.97689457086811,8.245434513156912,8.245434513156912,8.245434513156912,,8.57720143590739,70.72275274592982,,,,High,2023_Q3
facebook,120208750199040197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208750199040197_120208750199040197_facebook_9.jpeg,,35475440,119136.0,"R$ 359.815,22",19/02/2024,04/04/2024,359815.22,0.335826701515189,3.020205647327424,10.142657004395152,76.73216726609525,76.73216726609525,76.73216726609525,75.27118432123441,75.27118432123441,75.27118432123441,7.987070174262567,7.987070174262567,7.987070174262567,,9.60704809046952,76.73216726609525,,,,High,2024_Q1
meta,120213303027130409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213303027130409_120213303027130409_facebook_9.jpeg,,34892333,58629.0,"R$ 359.055,06",16/07/2024,24/09/2024,359055.06,0.1680283172810485,6.1241887120708185,10.290371240008517,74.24921542124909,74.24921542124909,74.24921542124909,86.1196716799245,86.1196716799245,86.1196716799245,10.164171854362491,10.164171854362491,10.164171854362491,,7.304994099384606,74.24921542124909,,,,High,2024_Q3
facebook,120213571388610197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213571388610197_120213571388610197_facebook_9.jpeg,,34833087,93434.0,"R$ 355.373,57",03/06/2024,25/07/2024,355373.57,0.2682334758329056,3.8034716484363296,10.20218420491988,80.15208450126556,80.15208450126556,80.15208450126556,67.56090927925726,67.56090927925726,67.56090927925726,7.924640224209467,7.924640224209467,7.924640224209467,,10.114286861427988,80.15208450126556,,,,High,2024_Q2
facebook,120215503603970197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215503603970197_120215503603970197_facebook_9.jpeg,,34536337,104229.0,"R$ 355.266,93",02/09/2024,14/09/2024,355266.93,0.3017951787996509,3.4085228679158392,10.286757683653596,75.13645827651476,75.13645827651476,75.13645827651476,63.15038956770933,63.15038956770933,63.15038956770933,8.169766394110201,8.169766394110201,8.169766394110201,,9.196891887959318,75.13645827651476,,,,High,2024_Q3
hero-mensagem-chegou,120218766915110409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120218766915110409_120218766915110409_facebook_9.jpeg,,34500194,22077.0,"R$ 344.762,52",10/02/2025,01/05/2025,344762.52,0.0639909445146888,15.616366354124205,9.993060328878151,82.48610012557234,82.48610012557234,82.48610012557234,88.68937785226598,88.68937785226598,88.68937785226598,17.361083375416776,17.361083375416776,17.361083375416776,,4.751206957647144,82.48610012557234,,,,High,2025_Q1
